station,location,date,time,Latitude,Longitude,ch_in_lab,ch_in_situ
Station P1,Romaine,2013-07-18,03:20:00,50.28000434,-63.86545803,No_values,2.5398659706115723
Station P1,Romaine,2013-07-18,03:40:00,50.28000434,-63.86545803,No_values,2.3036026954650857
Station P1,Romaine,2013-07-18,04:00:00,50.28000434,-63.86545803,No_values,2.8599858283996578
Station P1,Romaine,2013-07-18,04:20:00,50.28000434,-63.86545803,No_values,2.420375347137454
Station P1,Romaine,2013-07-18,04:40:00,50.28000434,-63.86545803,No_values,2.5999331474304204
Station P1,Romaine,2013-07-18,05:00:00,50.28000434,-63.86545803,No_values,2.5874876976013175
Station P1,Romaine,2013-07-18,05:20:00,50.28000434,-63.86545803,No_values,2.6014351844787598
Station P1,Romaine,2013-07-18,05:40:00,50.28000434,-63.86545803,No_values,2.7933096885681143
Station P1,Romaine,2013-07-18,06:00:00,50.28000434,-63.86545803,No_values,2.9985880851745583
Station P1,Romaine,2013-07-18,06:20:00,50.28000434,-63.86545803,No_values,2.5127005577087402
Station P1,Romaine,2013-07-18,06:40:00,50.28000434,-63.86545803,No_values,2.576959133148192
Station P1,Romaine,2013-07-18,07:00:00,50.28000434,-63.86545803,No_values,2.5937962532043457
Station P1,Romaine,2013-07-18,07:20:00,50.28000434,-63.86545803,No_values,2.70381689071655
Station P1,Romaine,2013-07-18,07:40:00,50.28000434,-63.86545803,No_values,2.9198956489563
Station P1,Romaine,2013-07-18,08:00:00,50.28000434,-63.86545803,No_values,2.5443577766418435
Station P1,Romaine,2013-07-18,08:20:00,50.28000434,-63.86545803,No_values,2.660200595855714
Station P1,Romaine,2013-07-19,00:40:00,50.28000434,-63.86545803,No_values,2.7785468101501483
Station P1,Romaine,2013-07-19,01:00:00,50.28000434,-63.86545803,No_values,2.1440577507019043
Station P1,Romaine,2013-07-19,01:20:00,50.28000434,-63.86545803,No_values,3.1363892555236803
Station P1,Romaine,2013-07-19,01:40:00,50.28000434,-63.86545803,No_values,2.102158069610594
Station P1,Romaine,2013-07-19,02:00:00,50.28000434,-63.86545803,No_values,2.92832136154175
Station P1,Romaine,2013-07-19,02:20:00,50.28000434,-63.86545803,No_values,2.392222881317136
Station P1,Romaine,2013-07-19,02:40:00,50.28000434,-63.86545803,No_values,2.50776529312134
Station P1,Romaine,2013-07-19,03:00:00,50.28000434,-63.86545803,No_values,2.249171733856202
Station P1,Romaine,2013-07-19,03:20:00,50.28000434,-63.86545803,No_values,2.91483163833618
Station P1,Romaine,2013-07-19,03:40:00,50.28000434,-63.86545803,No_values,2.4230074882507338
Station P1,Romaine,2013-07-19,04:00:00,50.28000434,-63.86545803,No_values,2.3668599128723136
Station P1,Romaine,2013-07-19,04:20:00,50.28000434,-63.86545803,No_values,3.00473928451538
Station P1,Romaine,2013-07-19,04:40:00,50.28000434,-63.86545803,No_values,2.51189947128296
Station P1,Romaine,2013-07-19,05:00:00,50.28000434,-63.86545803,No_values,2.666308879852294
Station P1,Romaine,2013-07-19,05:20:00,50.28000434,-63.86545803,No_values,2.331941127777096
Station P1,Romaine,2013-07-19,05:40:00,50.28000434,-63.86545803,No_values,2.394368648529052
Station P1,Romaine,2013-07-19,06:00:00,50.28000434,-63.86545803,No_values,2.084305286407472
Station P1,Romaine,2013-07-19,06:20:00,50.28000434,-63.86545803,No_values,2.611219882965088
Station P1,Romaine,2013-07-19,06:40:00,50.28000434,-63.86545803,No_values,2.623951435089112
Station P1,Romaine,2013-07-19,07:00:00,50.28000434,-63.86545803,No_values,2.7128720283508296
Station P1,Romaine,2013-07-19,07:20:00,50.28000434,-63.86545803,No_values,2.9061341285705558
Station P1,Romaine,2013-07-19,07:40:00,50.28000434,-63.86545803,No_values,2.485992908477784
Station P1,Romaine,2013-07-19,08:00:00,50.28000434,-63.86545803,No_values,2.649042606353758
Station P1,Romaine,2013-07-19,08:20:00,50.28000434,-63.86545803,No_values,2.655265331268312
Station P1,Romaine,2013-07-19,23:40:00,50.28000434,-63.86545803,No_values,2.178905010223388
Station P1,Romaine,2013-07-20,00:00:00,50.28000434,-63.86545803,No_values,2.013580799102786
Station P1,Romaine,2013-07-20,00:20:00,50.28000434,-63.86545803,No_values,2.150051593780518
Station P1,Romaine,2013-07-20,00:40:00,50.28000434,-63.86545803,No_values,1.96861982345581
Station P1,Romaine,2013-07-20,01:00:00,50.28000434,-63.86545803,No_values,2.0196461677551243
Station P1,Romaine,2013-07-20,01:20:00,50.28000434,-63.86545803,No_values,2.1272492408752437
Station P1,Romaine,2013-07-20,01:40:00,50.28000434,-63.86545803,No_values,2.17627286911011
Station P1,Romaine,2013-07-20,02:00:00,50.28000434,-63.86545803,No_values,1.806986331939698
Station P1,Romaine,2013-07-20,02:20:00,50.28000434,-63.86545803,No_values,2.82306432723999
Station P1,Romaine,2013-07-20,02:40:00,50.28000434,-63.86545803,No_values,2.159821987152098
Station P1,Romaine,2013-07-20,03:00:00,50.28000434,-63.86545803,No_values,2.4430203437805162
Station P1,Romaine,2013-07-20,03:20:00,50.28000434,-63.86545803,No_values,2.3645424842834464
Station P1,Romaine,2013-07-20,03:40:00,50.28000434,-63.86545803,No_values,2.943356037139892
Station P1,Romaine,2013-07-20,04:00:00,50.28000434,-63.86545803,No_values,2.507793903350832
Station P1,Romaine,2013-07-20,04:20:00,50.28000434,-63.86545803,No_values,2.418558597564698
Station P1,Romaine,2013-07-20,04:40:00,50.28000434,-63.86545803,No_values,1.969349384307862
Station P1,Romaine,2013-07-20,05:00:00,50.28000434,-63.86545803,No_values,1.921026706695556
Station P1,Romaine,2013-07-20,05:20:00,50.28000434,-63.86545803,No_values,1.98045015335083
Station P1,Romaine,2013-07-20,05:40:00,50.28000434,-63.86545803,No_values,2.659571170806884
Station P1,Romaine,2013-07-20,06:00:00,50.28000434,-63.86545803,No_values,1.9050192832946782
Station P1,Romaine,2013-07-20,06:20:00,50.28000434,-63.86545803,No_values,2.463490962982178
Station P1,Romaine,2013-07-20,06:40:00,50.28000434,-63.86545803,No_values,2.3579049110412598
Station P1,Romaine,2013-07-20,07:00:00,50.28000434,-63.86545803,No_values,1.7727828025817882
Station P1,Romaine,2013-07-20,07:20:00,50.28000434,-63.86545803,No_values,2.0860075950622536
Station P1,Romaine,2013-07-20,07:40:00,50.28000434,-63.86545803,No_values,2.230846881866458
Station P1,Romaine,2013-07-20,08:00:00,50.28000434,-63.86545803,No_values,2.7915358543395983
Station P1,Romaine,2013-07-20,08:20:00,50.28000434,-63.86545803,No_values,2.10551977157593
Station P1,Romaine,2013-07-20,08:40:00,50.28000434,-63.86545803,No_values,2.4994826316833496
Station P1,Romaine,2013-07-20,09:00:00,50.28000434,-63.86545803,No_values,2.5275492668151855
Station P1,Romaine,2013-07-21,00:40:00,50.28000434,-63.86545803,No_values,2.068412303924562
Station P1,Romaine,2013-07-21,01:00:00,50.28000434,-63.86545803,No_values,2.394440174102784
Station P1,Romaine,2013-07-21,01:20:00,50.28000434,-63.86545803,No_values,2.456495761871338
Station P1,Romaine,2013-07-21,01:40:00,50.28000434,-63.86545803,No_values,2.2324204444885263
Station P1,Romaine,2013-07-21,02:00:00,50.28000434,-63.86545803,No_values,2.884490489959714
Station P1,Romaine,2013-07-21,02:20:00,50.28000434,-63.86545803,No_values,3.105533123016356
Station P1,Romaine,2013-07-21,02:40:00,50.28000434,-63.86545803,No_values,2.69360303878784
Station P1,Romaine,2013-07-21,03:00:00,50.28000434,-63.86545803,No_values,2.557604312896726
Station P1,Romaine,2013-07-21,03:20:00,50.28000434,-63.86545803,No_values,2.755672931671142
Station P1,Romaine,2013-07-21,03:40:00,50.28000434,-63.86545803,No_values,2.52683401107788
Station P1,Romaine,2013-07-21,04:00:00,50.28000434,-63.86545803,No_values,2.8522896766662598
Station P1,Romaine,2013-07-21,04:20:00,50.28000434,-63.86545803,No_values,3.560507297515868
Station P1,Romaine,2013-07-21,04:40:00,50.28000434,-63.86545803,No_values,2.9221415519714333
Station P1,Romaine,2013-07-21,05:00:00,50.28000434,-63.86545803,No_values,3.19242238998413
Station P1,Romaine,2013-07-21,05:20:00,50.28000434,-63.86545803,No_values,4.149134159088134
Station P1,Romaine,2013-07-21,05:40:00,50.28000434,-63.86545803,No_values,3.2227206230163583
Station P1,Romaine,2013-07-21,06:00:00,50.28000434,-63.86545803,No_values,3.038113117218016
Station P1,Romaine,2013-07-21,06:20:00,50.28000434,-63.86545803,No_values,3.028585910797122
Station P1,Romaine,2013-07-21,06:40:00,50.28000434,-63.86545803,No_values,2.79197931289673
Station P1,Romaine,2013-07-21,07:00:00,50.28000434,-63.86545803,No_values,2.68427610397339
Station P1,Romaine,2013-07-21,07:20:00,50.28000434,-63.86545803,No_values,2.510883808135988
Station P1,Romaine,2013-07-21,07:40:00,50.28000434,-63.86545803,No_values,2.285220623016356
Station P1,Romaine,2013-07-21,08:00:00,50.28000434,-63.86545803,No_values,1.958334445953368
Station P1,Romaine,2013-07-21,08:20:00,50.28000434,-63.86545803,No_values,2.2988104820251483
Station P1,Romaine,2013-07-22,00:40:00,50.28000434,-63.86545803,No_values,2.435023784637448
Station P1,Romaine,2013-07-22,01:00:00,50.28000434,-63.86545803,No_values,2.4962639808654776
Station P1,Romaine,2013-07-22,01:20:00,50.28000434,-63.86545803,No_values,3.4614157676696764
Station P1,Romaine,2013-07-22,01:40:00,50.28000434,-63.86545803,No_values,2.574255466461182
Station P1,Romaine,2013-07-22,02:00:00,50.28000434,-63.86545803,No_values,3.4440064430236816
Station P1,Romaine,2013-07-22,02:20:00,50.28000434,-63.86545803,No_values,2.730710506439208
Station P1,Romaine,2013-07-22,02:40:00,50.28000434,-63.86545803,No_values,2.796027660369874
Station P1,Romaine,2013-07-22,03:00:00,50.28000434,-63.86545803,No_values,3.620431423187256
Station P1,Romaine,2013-07-22,03:20:00,50.28000434,-63.86545803,No_values,3.2997679710388184
Station P1,Romaine,2013-07-22,03:40:00,50.28000434,-63.86545803,No_values,3.77894639968872
Station P1,Romaine,2013-07-22,04:00:00,50.28000434,-63.86545803,No_values,3.1840968132019043
Station P1,Romaine,2013-07-22,04:20:00,50.28000434,-63.86545803,No_values,3.61239194869995
Station P1,Romaine,2013-07-22,04:40:00,50.28000434,-63.86545803,No_values,3.2633471488952646
Station P1,Romaine,2013-07-22,05:00:00,50.28000434,-63.86545803,No_values,3.213407993316646
Station P1,Romaine,2013-07-22,05:20:00,50.28000434,-63.86545803,No_values,3.007028102874758
Station P1,Romaine,2013-07-22,05:40:00,50.28000434,-63.86545803,No_values,2.779662609100344
Station P1,Romaine,2013-07-22,06:00:00,50.28000434,-63.86545803,No_values,2.8683114051818857
Station P1,Romaine,2013-07-22,06:20:00,50.28000434,-63.86545803,No_values,2.887451648712156
Station P1,Romaine,2013-07-22,06:40:00,50.28000434,-63.86545803,No_values,2.2605299949645983
Station P1,Romaine,2013-07-22,07:00:00,50.28000434,-63.86545803,No_values,2.498538494110106
Station P1,Romaine,2013-07-22,07:20:00,50.28000434,-63.86545803,No_values,2.3209118843078604
Station P1,Romaine,2013-07-22,07:40:00,50.28000434,-63.86545803,No_values,2.076594829559324
Station P1,Romaine,2013-07-22,08:00:00,50.28000434,-63.86545803,No_values,2.199761867523192
Station P1,Romaine,2013-07-22,08:20:00,50.28000434,-63.86545803,No_values,2.716405391693114
Station P1,Romaine,2013-07-23,00:40:00,50.28000434,-63.86545803,No_values,4.0041089057922346
Station P1,Romaine,2013-07-23,01:00:00,50.28000434,-63.86545803,No_values,2.898237705230714
Station P1,Romaine,2013-07-23,01:20:00,50.28000434,-63.86545803,No_values,3.023650646209716
Station P1,Romaine,2013-07-23,01:40:00,50.28000434,-63.86545803,No_values,3.217499256134034
Station P1,Romaine,2013-07-23,02:00:00,50.28000434,-63.86545803,No_values,2.734329700469972
Station P1,Romaine,2013-07-23,02:20:00,50.28000434,-63.86545803,No_values,2.261316776275636
Station P1,Romaine,2013-07-23,02:40:00,50.28000434,-63.86545803,No_values,2.7462458610534677
Station P1,Romaine,2013-07-23,03:00:00,50.28000434,-63.86545803,No_values,3.5088086128234837
Station P1,Romaine,2013-07-23,03:20:00,50.28000434,-63.86545803,No_values,2.931554317474366
Station P1,Romaine,2013-07-23,03:40:00,50.28000434,-63.86545803,No_values,3.239157199859618
Station P1,Romaine,2013-07-23,04:00:00,50.28000434,-63.86545803,No_values,3.125789165496826
Station P1,Romaine,2013-07-23,04:20:00,50.28000434,-63.86545803,No_values,3.0820870399475084
Station P1,Romaine,2013-07-23,04:40:00,50.28000434,-63.86545803,No_values,5.542409420013427
Station P1,Romaine,2013-07-23,05:00:00,50.28000434,-63.86545803,No_values,3.135974407196044
Station P1,Romaine,2013-07-23,05:20:00,50.28000434,-63.86545803,No_values,3.1006836891174294
Station P1,Romaine,2013-07-23,05:40:00,50.28000434,-63.86545803,No_values,2.6979804039001456
Station P1,Romaine,2013-07-23,06:00:00,50.28000434,-63.86545803,No_values,2.420532703399656
Station P1,Romaine,2013-07-23,06:20:00,50.28000434,-63.86545803,No_values,2.7143883705139156
Station P1,Romaine,2013-07-23,06:40:00,50.28000434,-63.86545803,No_values,2.3082518577575684
Station P1,Romaine,2013-07-23,07:00:00,50.28000434,-63.86545803,No_values,2.8555941581726083
Station P1,Romaine,2013-07-23,07:20:00,50.28000434,-63.86545803,No_values,2.81837224960327
Station P1,Romaine,2013-07-23,07:40:00,50.28000434,-63.86545803,No_values,3.011820316314696
Station P1,Romaine,2013-07-23,08:00:00,50.28000434,-63.86545803,No_values,2.6961064338684078
Station P1,Romaine,2013-07-23,08:20:00,50.28000434,-63.86545803,No_values,2.938935756683348
Station P1,Romaine,2013-07-24,00:20:00,50.28000434,-63.86545803,No_values,2.749965190887448
Station P1,Romaine,2013-07-24,00:40:00,50.28000434,-63.86545803,No_values,4.206855297088625
Station P1,Romaine,2013-07-24,01:00:00,50.28000434,-63.86545803,No_values,2.686679363250732
Station P1,Romaine,2013-07-24,01:20:00,50.28000434,-63.86545803,No_values,3.068583011627196
Station P1,Romaine,2013-07-24,01:40:00,50.28000434,-63.86545803,No_values,3.254678249359132
Station P1,Romaine,2013-07-24,02:00:00,50.28000434,-63.86545803,No_values,2.62139081954956
Station P1,Romaine,2013-07-24,02:20:00,50.28000434,-63.86545803,No_values,3.013122081756592
Station P1,Romaine,2013-07-24,02:40:00,50.28000434,-63.86545803,No_values,2.677738666534426
Station P1,Romaine,2013-07-24,03:00:00,50.28000434,-63.86545803,No_values,2.5583338737487797
Station P1,Romaine,2013-07-24,03:20:00,50.28000434,-63.86545803,No_values,3.399288654327394
Station P1,Romaine,2013-07-24,03:40:00,50.28000434,-63.86545803,No_values,2.887623310089112
Station P1,Romaine,2013-07-24,04:00:00,50.28000434,-63.86545803,No_values,2.459471225738524
Station P1,Romaine,2013-07-24,04:20:00,50.28000434,-63.86545803,No_values,2.791135311126706
Station P1,Romaine,2013-07-24,04:40:00,50.28000434,-63.86545803,No_values,3.070170879364014
Station P1,Romaine,2013-07-24,05:00:00,50.28000434,-63.86545803,No_values,3.3884310722351074
Station P1,Romaine,2013-07-24,05:20:00,50.28000434,-63.86545803,No_values,2.614624500274658
Station P1,Romaine,2013-07-24,05:40:00,50.28000434,-63.86545803,No_values,2.9989027976989737
Station P1,Romaine,2013-07-24,06:00:00,50.28000434,-63.86545803,No_values,3.173553943634036
Station P1,Romaine,2013-07-24,06:20:00,50.28000434,-63.86545803,No_values,2.786242961883544
Station P1,Romaine,2013-07-24,06:40:00,50.28000434,-63.86545803,No_values,3.0021786689758323
Station P1,Romaine,2013-07-24,07:00:00,50.28000434,-63.86545803,No_values,2.617671489715576
Station P1,Romaine,2013-07-24,07:20:00,50.28000434,-63.86545803,No_values,2.678825855255126
Station P1,Romaine,2013-07-24,07:40:00,50.28000434,-63.86545803,No_values,2.5867152214050284
Station P1,Romaine,2013-07-24,08:00:00,50.28000434,-63.86545803,No_values,2.563884258270264
Station P1,Romaine,2013-07-24,08:20:00,50.28000434,-63.86545803,No_values,2.893187999725342
Station P1,Romaine,2013-07-24,08:40:00,50.28000434,-63.86545803,No_values,3.589932918548584
Station P1,Romaine,2013-07-24,09:00:00,50.28000434,-63.86545803,No_values,3.899166584014894
Station P1,Romaine,2013-07-24,23:40:00,50.28000434,-63.86545803,No_values,1.9066071510314941
Station P1,Romaine,2013-07-25,00:00:00,50.28000434,-63.86545803,No_values,1.8039250373840339
Station P1,Romaine,2013-07-25,00:20:00,50.28000434,-63.86545803,No_values,1.6299176216125482
Station P1,Romaine,2013-07-25,00:40:00,50.28000434,-63.86545803,No_values,2.1999192237854
Station P1,Romaine,2013-07-25,01:00:00,50.28000434,-63.86545803,No_values,2.540996074676514
Station P1,Romaine,2013-07-25,01:20:00,50.28000434,-63.86545803,No_values,3.1244587898254403
Station P1,Romaine,2013-07-25,01:40:00,50.28000434,-63.86545803,No_values,3.8108468055725075
Station P1,Romaine,2013-07-25,02:00:00,50.28000434,-63.86545803,No_values,3.001005649566652
Station P1,Romaine,2013-07-25,02:20:00,50.28000434,-63.86545803,No_values,3.1090378761291495
Station P1,Romaine,2013-07-25,02:40:00,50.28000434,-63.86545803,No_values,2.659928798675538
Station P1,Romaine,2013-07-25,03:00:00,50.28000434,-63.86545803,No_values,2.550494670867918
Station P1,Romaine,2013-07-25,03:20:00,50.28000434,-63.86545803,No_values,2.0158696174621578
Station P1,Romaine,2013-07-25,03:40:00,50.28000434,-63.86545803,No_values,2.827527523040772
Station P1,Romaine,2013-07-25,04:00:00,50.28000434,-63.86545803,No_values,2.993624210357666
Station P1,Romaine,2013-07-25,04:20:00,50.28000434,-63.86545803,No_values,2.6645922660827623
Station P1,Romaine,2013-07-25,04:40:00,50.28000434,-63.86545803,No_values,2.7282357215881357
Station P1,Romaine,2013-07-25,05:00:00,50.28000434,-63.86545803,No_values,2.5299668312072763
Station P1,Romaine,2013-07-25,05:20:00,50.28000434,-63.86545803,No_values,3.1184649467468275
Station P1,Romaine,2013-07-25,05:40:00,50.28000434,-63.86545803,No_values,3.436052799224852
Station P1,Romaine,2013-07-25,06:00:00,50.28000434,-63.86545803,No_values,2.9308819770813
Station P1,Romaine,2013-07-25,06:20:00,50.28000434,-63.86545803,No_values,2.725074291229248
Station P1,Romaine,2013-07-25,06:40:00,50.28000434,-63.86545803,No_values,2.6943755149841335
Station P1,Romaine,2013-07-25,07:00:00,50.28000434,-63.86545803,No_values,2.566001415252686
Station P1,Romaine,2013-07-25,07:20:00,50.28000434,-63.86545803,No_values,2.2361683845519997
Station P1,Romaine,2013-07-25,07:40:00,50.28000434,-63.86545803,No_values,2.279655933380126
Station P1,Romaine,2013-07-25,08:00:00,50.28000434,-63.86545803,No_values,2.358806133270264
Station P1,Romaine,2013-07-25,08:20:00,50.28000434,-63.86545803,No_values,1.9664168357849117
Station P1,Romaine,2013-07-26,00:00:00,50.28000434,-63.86545803,No_values,2.2237229347229
Station P1,Romaine,2013-07-26,00:20:00,50.28000434,-63.86545803,No_values,1.648271083831784
Station P1,Romaine,2013-07-26,00:40:00,50.28000434,-63.86545803,No_values,1.573984622955324
Station P1,Romaine,2013-07-26,01:00:00,50.28000434,-63.86545803,No_values,1.825954914093018
Station P1,Romaine,2013-07-26,01:20:00,50.28000434,-63.86545803,No_values,1.473705768585206
Station P1,Romaine,2013-07-26,01:40:00,50.28000434,-63.86545803,No_values,2.635080814361572
Station P1,Romaine,2013-07-26,02:00:00,50.28000434,-63.86545803,No_values,2.609102725982664
Station P1,Romaine,2013-07-26,02:20:00,50.28000434,-63.86545803,No_values,2.871229648590088
Station P1,Romaine,2013-07-26,02:40:00,50.28000434,-63.86545803,No_values,2.121784687042238
Station P1,Romaine,2013-07-26,03:00:00,50.28000434,-63.86545803,No_values,2.4730467796325657
Station P1,Romaine,2013-07-26,03:20:00,50.28000434,-63.86545803,No_values,2.476751804351804
Station P1,Romaine,2013-07-26,03:40:00,50.28000434,-63.86545803,No_values,2.6875805854797377
Station P1,Romaine,2013-07-26,04:00:00,50.28000434,-63.86545803,No_values,2.1836829185485858
Station P1,Romaine,2013-07-26,04:20:00,50.28000434,-63.86545803,No_values,1.736690998077394
Station P1,Romaine,2013-07-26,04:40:00,50.28000434,-63.86545803,No_values,1.88856840133667
Station P1,Romaine,2013-07-26,05:00:00,50.28000434,-63.86545803,No_values,2.5592637062072763
Station P1,Romaine,2013-07-26,05:20:00,50.28000434,-63.86545803,No_values,2.49373197555542
Station P1,Romaine,2013-07-26,05:40:00,50.28000434,-63.86545803,No_values,2.6709437370300315
Station P1,Romaine,2013-07-26,06:00:00,50.28000434,-63.86545803,No_values,2.8752923011779803
Station P1,Romaine,2013-07-26,06:20:00,50.28000434,-63.86545803,No_values,3.863518238067626
Station P1,Romaine,2013-07-26,06:40:00,50.28000434,-63.86545803,No_values,2.8760361671447745
Station P1,Romaine,2013-07-26,07:00:00,50.28000434,-63.86545803,No_values,2.7618956565856942
Station P1,Romaine,2013-07-26,07:20:00,50.28000434,-63.86545803,No_values,2.670586109161378
Station P1,Romaine,2013-07-26,07:40:00,50.28000434,-63.86545803,No_values,2.4189734458923344
Station P1,Romaine,2013-07-26,08:00:00,50.28000434,-63.86545803,No_values,3.014252185821534
Station P1,Romaine,2013-07-26,08:20:00,50.28000434,-63.86545803,No_values,1.98920488357544
Station P1,Romaine,2013-07-26,08:40:00,50.28000434,-63.86545803,No_values,2.2283864021301283
Station P1,Romaine,2013-07-27,00:00:00,50.28000434,-63.86545803,No_values,1.8470835685729958
Station P1,Romaine,2013-07-27,00:20:00,50.28000434,-63.86545803,No_values,2.2471117973327646
Station P1,Romaine,2013-07-27,00:40:00,50.28000434,-63.86545803,No_values,2.0316624641418435
Station P1,Romaine,2013-07-27,01:00:00,50.28000434,-63.86545803,No_values,2.039144039154052
Station P1,Romaine,2013-07-27,01:20:00,50.28000434,-63.86545803,No_values,2.6369690895080575
Station P1,Romaine,2013-07-27,01:40:00,50.28000434,-63.86545803,No_values,2.1974730491638184
Station P1,Romaine,2013-07-27,02:00:00,50.28000434,-63.86545803,No_values,3.923242092132566
Station P1,Romaine,2013-07-27,02:20:00,50.28000434,-63.86545803,No_values,3.105533123016356
Station P1,Romaine,2013-07-27,02:40:00,50.28000434,-63.86545803,No_values,2.595198154449464
Station P1,Romaine,2013-07-27,03:00:00,50.28000434,-63.86545803,No_values,3.3260178565979004
Station P1,Romaine,2013-07-27,03:20:00,50.28000434,-63.86545803,No_values,3.9045166969299316
Station P1,Romaine,2013-07-27,03:40:00,50.28000434,-63.86545803,No_values,2.353312969207766
Station P1,Romaine,2013-07-27,04:00:00,50.28000434,-63.86545803,No_values,2.4782395362854
Station P1,Romaine,2013-07-27,04:20:00,50.28000434,-63.86545803,No_values,2.036683559417726
Station P1,Romaine,2013-07-27,04:40:00,50.28000434,-63.86545803,No_values,1.882703304290772
Station P1,Romaine,2013-07-27,05:00:00,50.28000434,-63.86545803,No_values,2.680642604827882
Station P1,Romaine,2013-07-27,05:20:00,50.28000434,-63.86545803,No_values,2.720539569854738
Station P1,Romaine,2013-07-27,05:40:00,50.28000434,-63.86545803,No_values,2.381851673126222
Station P1,Romaine,2013-07-27,06:00:00,50.28000434,-63.86545803,No_values,2.740552425384522
Station P1,Romaine,2013-07-27,06:20:00,50.28000434,-63.86545803,No_values,2.098581790924074
Station P1,Romaine,2013-07-27,06:40:00,50.28000434,-63.86545803,No_values,2.610790729522704
Station P1,Romaine,2013-07-27,07:00:00,50.28000434,-63.86545803,No_values,2.1928668022155757
Station P1,Romaine,2013-07-27,07:20:00,50.28000434,-63.86545803,No_values,2.626969814300538
Station P1,Romaine,2013-07-27,07:40:00,50.28000434,-63.86545803,No_values,2.553527355194092
Station P1,Romaine,2013-07-27,08:00:00,50.28000434,-63.86545803,No_values,2.192037105560306
Station P1,Romaine,2013-07-27,08:20:00,50.28000434,-63.86545803,No_values,2.293646335601804
Station P1,Romaine,2013-07-27,08:40:00,50.28000434,-63.86545803,No_values,3.1121563911438
Station P1,Romaine,2013-07-28,00:00:00,50.28000434,-63.86545803,No_values,3.3991456031799294
Station P1,Romaine,2013-07-28,00:20:00,50.28000434,-63.86545803,No_values,2.292215824127198
Station P1,Romaine,2013-07-28,00:40:00,50.28000434,-63.86545803,No_values,2.381279468536378
Station P1,Romaine,2013-07-28,01:00:00,50.28000434,-63.86545803,No_values,2.794067859649656
Station P1,Romaine,2013-07-28,01:20:00,50.28000434,-63.86545803,No_values,3.120081424713136
Station P1,Romaine,2013-07-28,01:40:00,50.28000434,-63.86545803,No_values,3.33543062210083
Station P1,Romaine,2013-07-28,02:00:00,50.28000434,-63.86545803,No_values,2.44722604751587
Station P1,Romaine,2013-07-28,02:20:00,50.28000434,-63.86545803,No_values,1.904962062835694
Station P1,Romaine,2013-07-28,02:40:00,50.28000434,-63.86545803,No_values,3.230559825897216
Station P1,Romaine,2013-07-28,03:00:00,50.28000434,-63.86545803,No_values,2.920024394989018
Station P1,Romaine,2013-07-28,03:20:00,50.28000434,-63.86545803,No_values,1.9236016273498542
Station P1,Romaine,2013-07-28,03:40:00,50.28000434,-63.86545803,No_values,3.5480475425720224
Station P1,Romaine,2013-07-28,04:00:00,50.28000434,-63.86545803,No_values,3.558704853057862
Station P1,Romaine,2013-07-28,04:20:00,50.28000434,-63.86545803,No_values,1.9784760475158698
Station P1,Romaine,2013-07-28,04:40:00,50.28000434,-63.86545803,No_values,1.96650266647339
Station P1,Romaine,2013-07-28,05:00:00,50.28000434,-63.86545803,No_values,2.5868868827819846
Station P1,Romaine,2013-07-28,05:20:00,50.28000434,-63.86545803,No_values,2.225940227508546
Station P1,Romaine,2013-07-28,05:40:00,50.28000434,-63.86545803,No_values,2.7031302452087416
Station P1,Romaine,2013-07-28,06:00:00,50.28000434,-63.86545803,No_values,1.793725490570068
Station P1,Romaine,2013-07-28,06:20:00,50.28000434,-63.86545803,No_values,1.8680119514465339
Station P1,Romaine,2013-07-28,06:40:00,50.28000434,-63.86545803,No_values,2.8627896308898926
Station P1,Romaine,2013-07-28,07:00:00,50.28000434,-63.86545803,No_values,2.481329441070556
Station P1,Romaine,2013-07-28,07:20:00,50.28000434,-63.86545803,No_values,2.57338285446167
Station P1,Romaine,2013-07-28,07:40:00,50.28000434,-63.86545803,No_values,1.816928386688236
Station P1,Romaine,2013-07-28,08:00:00,50.28000434,-63.86545803,No_values,2.8769803047180176
Station P1,Romaine,2013-07-28,08:20:00,50.28000434,-63.86545803,No_values,2.510054111480712
Station P1,Romaine,2013-07-28,08:40:00,50.28000434,-63.86545803,No_values,2.803809642791748
Station P1,Romaine,2013-07-29,00:00:00,50.28000434,-63.86545803,No_values,1.8055129051208496
Station P1,Romaine,2013-07-29,00:20:00,50.28000434,-63.86545803,No_values,1.998517513275144
Station P1,Romaine,2013-07-29,00:40:00,50.28000434,-63.86545803,No_values,1.7612242698669458
Station P1,Romaine,2013-07-29,01:00:00,50.28000434,-63.86545803,No_values,1.9730687141418461
Station P1,Romaine,2013-07-29,01:20:00,50.28000434,-63.86545803,No_values,1.815097332000732
Station P1,Romaine,2013-07-29,01:40:00,50.28000434,-63.86545803,No_values,1.4868378639221174
Station P1,Romaine,2013-07-29,02:00:00,50.28000434,-63.86545803,No_values,2.037827968597412
Station P1,Romaine,2013-07-29,02:20:00,50.28000434,-63.86545803,No_values,2.039830684661866
Station P1,Romaine,2013-07-29,02:40:00,50.28000434,-63.86545803,No_values,2.002565860748292
Station P1,Romaine,2013-07-29,03:00:00,50.28000434,-63.86545803,No_values,2.046611309051514
Station P1,Romaine,2013-07-29,03:20:00,50.28000434,-63.86545803,No_values,2.162997722625732
Station P1,Romaine,2013-07-29,03:40:00,50.28000434,-63.86545803,No_values,1.82825803756714
